DigitWidth, DigitHeight, TouchSize, Pressure, Method, Error
35, 55, 1.25, 0, MICROCHIP, 0.1884567
35, 55, 1.25, 0, MICROCHIP, 0.2908209
35, 55, 1.25, 0, MICROCHIP, 0.47501728
35, 55, 1.25, 0, MICROCHIP, 0.40281826
35, 55, 1.25, 0, MICROCHIP, 0.40849078
35, 55, 1.25, 0, MICROCHIP, 0.63928163
35, 55, 1.25, 0, MICROCHIP, 0.7079364
35, 55, 1.25, 0, MICROCHIP, 0.6056982
35, 55, 1.25, 0, MICROCHIP, 0.71608055
35, 55, 1.25, 0, MICROCHIP, 0.53990555
35, 55, 1.25, 0, MICROCHIP, 0.6130842
35, 55, 1.25, 0, MICROCHIP, 0.43239027
35, 55, 1.25, 0, MICROCHIP, 0.5260135
35, 55, 1.25, 0, MICROCHIP, 0.8715835
35, 55, 1.25, 0, MICROCHIP, 1.0609171
35, 55, 1.25, 0, MICROCHIP, 0.9966888
35, 55, 1.25, 0, MICROCHIP, 1.0887371
35, 55, 1.25, 0, MICROCHIP, 0.9437285
35, 55, 1.25, 0, MICROCHIP, 0.78490067
35, 55, 1.25, 0, MICROCHIP, 0.5171428
35, 55, 1.25, 0, MICROCHIP, 0.5358775
35, 55, 1.25, 0, MICROCHIP, 0.48170635
35, 55, 1.25, 0, MICROCHIP, 0.37519845
35, 55, 1.25, 0, MICROCHIP, 0.1270856
35, 55, 1.25, 0, MICROCHIP, 0.17084204
35, 55, 1.25, 0, MICROCHIP, 0.16530535
35, 55, 1.25, 0, MICROCHIP, 0.2723714
35, 55, 1.25, 0, MICROCHIP, 0.36411944
35, 55, 1.25, 0, MICROCHIP, 0.58462036
35, 55, 1.25, 0, MICROCHIP, 0.59233814
35, 55, 1.25, 0, MICROCHIP, 0.84501505
35, 55, 1.25, 0, MICROCHIP, 0.9122199
35, 55, 1.25, 0, MICROCHIP, 0.9559899
35, 55, 1.25, 0, MICROCHIP, 0.88595694
35, 55, 1.25, 0, MICROCHIP, 0.8765847
35, 55, 1.25, 0, MICROCHIP, 0.81675595
35, 55, 1.25, 0, MICROCHIP, 0.63934463
35, 55, 1.25, 0, MICROCHIP, 0.76340663
35, 55, 1.25, 0, MICROCHIP, 0.82680947
35, 55, 1.25, 0, MICROCHIP, 0.73651147
35, 55, 1.25, 0, MICROCHIP, 0.7472454
35, 55, 1.25, 0, MICROCHIP, 0.8614983
35, 55, 1.25, 0, MICROCHIP, 0.8762647
35, 55, 1.25, 0, MICROCHIP, 0.9453948
35, 55, 1.25, 0, MICROCHIP, 0.8709605
35, 55, 1.25, 0, MICROCHIP, 0.62040967
35, 55, 1.25, 0, MICROCHIP, 0.42807782
35, 55, 1.25, 1, NAIVE, 2.9802322E-8
35, 55, 1.25, 1, NAIVE, 5.9604645E-8
35, 55, 1.25, 1, NAIVE, 1.1920929E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 10.569715
35, 55, 1.25, 1, NAIVE, 9.153643
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 1.9073486E-6
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 1.1920929E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 1.7881393E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 1.9073486E-6
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 11.416597
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 1.7881393E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 1.1920929E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 0.0
35, 55, 1.25, 1, NAIVE, 9.153643
35, 55, 1.25, 1, NAIVE, 10.569715
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 9.536743E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 4.7683716E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, NAIVE, 2.3841858E-7
35, 55, 1.25, 1, LINEAR, 0.7054201
35, 55, 1.25, 1, LINEAR, 0.7547162
35, 55, 1.25, 1, LINEAR, 0.5595941
35, 55, 1.25, 1, LINEAR, 0.47040084
35, 55, 1.25, 1, LINEAR, 0.3345918
35, 55, 1.25, 1, LINEAR, 0.2400325
35, 55, 1.25, 1, LINEAR, 0.19826843
35, 55, 1.25, 1, LINEAR, 0.17674401
35, 55, 1.25, 1, LINEAR, 0.18482488
35, 55, 1.25, 1, LINEAR, 0.20847633
35, 55, 1.25, 1, LINEAR, 2.9517457
35, 55, 1.25, 1, LINEAR, 2.5425124
35, 55, 1.25, 1, LINEAR, 0.09548109
35, 55, 1.25, 1, LINEAR, 0.08396944
35, 55, 1.25, 1, LINEAR, 0.14484198
35, 55, 1.25, 1, LINEAR, 0.19219236
35, 55, 1.25, 1, LINEAR, 0.20055023
35, 55, 1.25, 1, LINEAR, 0.24391659
35, 55, 1.25, 1, LINEAR, 0.24517336
35, 55, 1.25, 1, LINEAR, 0.3167308
35, 55, 1.25, 1, LINEAR, 0.35173786
35, 55, 1.25, 1, LINEAR, 0.31329626
35, 55, 1.25, 1, LINEAR, 0.34037012
35, 55, 1.25, 1, LINEAR, 0.44201195
35, 55, 1.25, 1, LINEAR, 0.6376236
35, 55, 1.25, 1, LINEAR, 0.65594536
35, 55, 1.25, 1, LINEAR, 0.5993735
35, 55, 1.25, 1, LINEAR, 0.624734
35, 55, 1.25, 1, LINEAR, 0.70303905
35, 55, 1.25, 1, LINEAR, 0.57116896
35, 55, 1.25, 1, LINEAR, 0.54018956
35, 55, 1.25, 1, LINEAR, 0.42244035
35, 55, 1.25, 1, LINEAR, 0.3497894
35, 55, 1.25, 1, LINEAR, 0.24194884
35, 55, 1.25, 1, LINEAR, 0.17041804
35, 55, 1.25, 1, LINEAR, 0.1598547
35, 55, 1.25, 1, LINEAR, 0.2197306
35, 55, 1.25, 1, LINEAR, 3.1653476
35, 55, 1.25, 1, LINEAR, 0.10350288
35, 55, 1.25, 1, LINEAR, 0.1181402
35, 55, 1.25, 1, LINEAR, 0.14204456
35, 55, 1.25, 1, LINEAR, 0.17498614
35, 55, 1.25, 1, LINEAR, 0.14825594
35, 55, 1.25, 1, LINEAR, 0.1482116
35, 55, 1.25, 1, LINEAR, 0.10482518
35, 55, 1.25, 1, LINEAR, 0.2554746
35, 55, 1.25, 1, LINEAR, 0.30911183
35, 55, 1.25, 1, LINEAR, 0.27306885
35, 55, 1.25, 1, LINEAR, 0.6200231
35, 55, 1.25, 1, LINEAR, 0.7050883
35, 55, 1.25, 1, LINEAR, 0.5439228
35, 55, 1.25, 1, LINEAR, 0.6715759
35, 55, 1.25, 1, LINEAR, 0.6363737
35, 55, 1.25, 1, LINEAR, 0.7020347
35, 55, 1.25, 1, LINEAR, 0.6245069
35, 55, 1.25, 1, LINEAR, 0.59594417
35, 55, 1.25, 1, LINEAR, 0.43390068
35, 55, 1.25, 1, LINEAR, 0.35288846
35, 55, 1.25, 1, LINEAR, 0.29507783
35, 55, 1.25, 1, LINEAR, 0.25493774
35, 55, 1.25, 1, LINEAR, 2.5269868
35, 55, 1.25, 1, LINEAR, 2.8663404
35, 55, 1.25, 1, LINEAR, 0.07423471
35, 55, 1.25, 1, LINEAR, 0.07665712
35, 55, 1.25, 1, LINEAR, 0.09699605
35, 55, 1.25, 1, LINEAR, 0.1352534
35, 55, 1.25, 1, LINEAR, 0.17934743
35, 55, 1.25, 1, LINEAR, 0.23282464
35, 55, 1.25, 1, LINEAR, 0.23845659
35, 55, 1.25, 1, LINEAR, 0.28746644
35, 55, 1.25, 1, GAUSSIAN, 0.86405194
35, 55, 1.25, 1, GAUSSIAN, 0.8772914
35, 55, 1.25, 1, GAUSSIAN, 0.5530069
35, 55, 1.25, 1, GAUSSIAN, 0.41536722
35, 55, 1.25, 1, GAUSSIAN, 0.25580463
35, 55, 1.25, 1, GAUSSIAN, 0.32842588
35, 55, 1.25, 1, GAUSSIAN, 0.188908
35, 55, 1.25, 1, GAUSSIAN, 0.11388821
35, 55, 1.25, 1, GAUSSIAN, 0.10920237
35, 55, 1.25, 1, GAUSSIAN, 0.05736414
35, 55, 1.25, 1, GAUSSIAN, 0.06937672
35, 55, 1.25, 1, GAUSSIAN, 0.07709098
35, 55, 1.25, 1, GAUSSIAN, 0.113966204
35, 55, 1.25, 1, GAUSSIAN, 0.07282952
35, 55, 1.25, 1, GAUSSIAN, 0.21738964
35, 55, 1.25, 1, GAUSSIAN, 0.39569053
35, 55, 1.25, 1, GAUSSIAN, 0.34734458
35, 55, 1.25, 1, GAUSSIAN, 0.45486745
35, 55, 1.25, 1, GAUSSIAN, 0.50440514
35, 55, 1.25, 1, GAUSSIAN, 0.75432485
35, 55, 1.25, 1, GAUSSIAN, 1.3213707
35, 55, 1.25, 1, GAUSSIAN, 1.338113
35, 55, 1.25, 1, GAUSSIAN, 1.421562
35, 55, 1.25, 1, GAUSSIAN, 1.5969791
35, 55, 1.25, 1, GAUSSIAN, 1.3318721
35, 55, 1.25, 1, GAUSSIAN, 1.1199012
35, 55, 1.25, 1, GAUSSIAN, 0.8126559
35, 55, 1.25, 1, GAUSSIAN, 0.96699435
35, 55, 1.25, 1, GAUSSIAN, 0.48740065
35, 55, 1.25, 1, GAUSSIAN, 0.52559197
35, 55, 1.25, 1, GAUSSIAN, 0.33486533
35, 55, 1.25, 1, GAUSSIAN, 0.22728755
35, 55, 1.25, 1, GAUSSIAN, 0.089215174
35, 55, 1.25, 1, GAUSSIAN, 0.1301554
35, 55, 1.25, 1, GAUSSIAN, 0.041261256
35, 55, 1.25, 1, GAUSSIAN, 0.033072375
35, 55, 1.25, 1, GAUSSIAN, 0.050422966
35, 55, 1.25, 1, GAUSSIAN, 0.09288649
35, 55, 1.25, 1, GAUSSIAN, 0.13752766
35, 55, 1.25, 1, GAUSSIAN, 0.16170764
35, 55, 1.25, 1, GAUSSIAN, 0.123631306
35, 55, 1.25, 1, GAUSSIAN, 0.35909113
35, 55, 1.25, 1, GAUSSIAN, 0.34187534
35, 55, 1.25, 1, GAUSSIAN, 0.74699724
35, 55, 1.25, 1, GAUSSIAN, 0.76403004
35, 55, 1.25, 1, GAUSSIAN, 1.3388783
35, 55, 1.25, 1, GAUSSIAN, 1.5742189
35, 55, 1.25, 1, GAUSSIAN, 1.2306505
35, 55, 1.25, 1, GAUSSIAN, 1.5093085
35, 55, 1.25, 1, GAUSSIAN, 1.186249
35, 55, 1.25, 1, GAUSSIAN, 0.8247413
35, 55, 1.25, 1, GAUSSIAN, 0.9600846
35, 55, 1.25, 1, GAUSSIAN, 0.86230594
35, 55, 1.25, 1, GAUSSIAN, 0.70794183
35, 55, 1.25, 1, GAUSSIAN, 0.49326104
35, 55, 1.25, 1, GAUSSIAN, 0.41442272
35, 55, 1.25, 1, GAUSSIAN, 0.22080219
35, 55, 1.25, 1, GAUSSIAN, 0.1219324
35, 55, 1.25, 1, GAUSSIAN, 0.11601345
35, 55, 1.25, 1, GAUSSIAN, 0.056121454
35, 55, 1.25, 1, GAUSSIAN, 0.04993081
35, 55, 1.25, 1, GAUSSIAN, 0.046896283
35, 55, 1.25, 1, GAUSSIAN, 0.06591511
35, 55, 1.25, 1, GAUSSIAN, 0.06772967
35, 55, 1.25, 1, GAUSSIAN, 0.084930316
35, 55, 1.25, 1, GAUSSIAN, 0.1175868
35, 55, 1.25, 1, GAUSSIAN, 0.15467648
35, 55, 1.25, 1, GAUSSIAN, 0.34672424
35, 55, 1.25, 1, GAUSSIAN, 0.5400669
35, 55, 1.25, 1, GAUSSIAN, 0.94383126
35, 55, 1.25, 1, CUBIC, 0.2974881
35, 55, 1.25, 1, CUBIC, 0.41048822
35, 55, 1.25, 1, CUBIC, 0.42532453
35, 55, 1.25, 1, CUBIC, 0.48951742
35, 55, 1.25, 1, CUBIC, 0.49105805
35, 55, 1.25, 1, CUBIC, 0.433823
35, 55, 1.25, 1, CUBIC, 0.45201316
35, 55, 1.25, 1, CUBIC, 0.46261153
35, 55, 1.25, 1, CUBIC, 0.5077578
35, 55, 1.25, 1, CUBIC, 0.56239873
35, 55, 1.25, 1, CUBIC, 0.7047169
35, 55, 1.25, 1, CUBIC, 0.7521146
35, 55, 1.25, 1, CUBIC, 0.864375
35, 55, 1.25, 1, CUBIC, 1.0505509
35, 55, 1.25, 1, CUBIC, 1.1217726
35, 55, 1.25, 1, CUBIC, 1.089724
35, 55, 1.25, 1, CUBIC, 0.9984509
35, 55, 1.25, 1, CUBIC, 0.8016184
35, 55, 1.25, 1, CUBIC, 0.65456736
35, 55, 1.25, 1, CUBIC, 0.56669104
35, 55, 1.25, 1, CUBIC, 0.37957597
35, 55, 1.25, 1, CUBIC, 0.18690553
35, 55, 1.25, 1, CUBIC, 0.13275565
35, 55, 1.25, 1, CUBIC, 0.11303739
35, 55, 1.25, 1, CUBIC, 0.16604081
35, 55, 1.25, 1, CUBIC, 0.22842972
35, 55, 1.25, 1, CUBIC, 0.28835592
35, 55, 1.25, 1, CUBIC, 0.42086032
35, 55, 1.25, 1, CUBIC, 0.69137204
35, 55, 1.25, 1, CUBIC, 0.7586555
35, 55, 1.25, 1, CUBIC, 0.8765945
35, 55, 1.25, 1, CUBIC, 0.8216661
35, 55, 1.25, 1, CUBIC, 0.74391013
35, 55, 1.25, 1, CUBIC, 0.5838696
35, 55, 1.25, 1, CUBIC, 0.4238424
35, 55, 1.25, 1, CUBIC, 0.43178636
35, 55, 1.25, 1, CUBIC, 0.58918273
35, 55, 1.25, 1, CUBIC, 0.72218466
35, 55, 1.25, 1, CUBIC, 0.77214205
35, 55, 1.25, 1, CUBIC, 1.0486015
35, 55, 1.25, 1, CUBIC, 1.029337
35, 55, 1.25, 1, CUBIC, 0.9118256
35, 55, 1.25, 1, CUBIC, 0.5697383
35, 55, 1.25, 1, CUBIC, 0.32489547
35, 55, 1.25, 1, CUBIC, 0.11414748
35, 55, 1.25, 1, CUBIC, 0.1690468
35, 55, 1.25, 1, CUBIC, 0.13695699
35, 55, 1.25, 1, CUBIC, 0.06870686
35, 55, 1.25, 1, CUBIC, 0.14125714
35, 55, 1.25, 1, CUBIC, 0.19834274
35, 55, 1.25, 1, CUBIC, 0.22787628
35, 55, 1.25, 1, CUBIC, 0.40173262
35, 55, 1.25, 1, CUBIC, 0.5724928
35, 55, 1.25, 1, CUBIC, 0.87432957
35, 55, 1.25, 1, CUBIC, 1.0007172
35, 55, 1.25, 1, CUBIC, 1.1849962
35, 55, 1.25, 1, CUBIC, 1.0111982
35, 55, 1.25, 1, CUBIC, 0.89168715
35, 55, 1.25, 1, CUBIC, 0.7920633
35, 55, 1.25, 1, CUBIC, 0.69309986
35, 55, 1.25, 1, CUBIC, 0.5968226
35, 55, 1.25, 1, CUBIC, 0.5748508
35, 55, 1.25, 1, CUBIC, 0.76411396
35, 55, 1.25, 1, CUBIC, 0.73415905
35, 55, 1.25, 1, CUBIC, 0.7978438
35, 55, 1.25, 1, CUBIC, 0.96755886
35, 55, 1.25, 1, CUBIC, 0.9654721
35, 55, 1.25, 1, CUBIC, 0.89865035
35, 55, 1.25, 1, CUBIC, 0.63395333
35, 55, 1.25, 1, CUBIC, 0.42384067
35, 55, 1.25, 1, PARABOLIC, 0.51887685
35, 55, 1.25, 1, PARABOLIC, 0.633323
35, 55, 1.25, 1, PARABOLIC, 0.5383452
35, 55, 1.25, 1, PARABOLIC, 0.52042943
35, 55, 1.25, 1, PARABOLIC, 0.42372975
35, 55, 1.25, 1, PARABOLIC, 0.33585748
35, 55, 1.25, 1, PARABOLIC, 0.3049292
35, 55, 1.25, 1, PARABOLIC, 0.29209945
35, 55, 1.25, 1, PARABOLIC, 0.32164243
35, 55, 1.25, 1, PARABOLIC, 0.39052105
35, 55, 1.25, 1, PARABOLIC, 0.5022969
35, 55, 1.25, 1, PARABOLIC, 0.52657425
35, 55, 1.25, 1, PARABOLIC, 0.57939166
35, 55, 1.25, 1, PARABOLIC, 0.6881165
35, 55, 1.25, 1, PARABOLIC, 0.7704677
35, 55, 1.25, 1, PARABOLIC, 0.8033222
35, 55, 1.25, 1, PARABOLIC, 0.8294901
35, 55, 1.25, 1, PARABOLIC, 0.7929235
35, 55, 1.25, 1, PARABOLIC, 0.7341093
35, 55, 1.25, 1, PARABOLIC, 0.7485883
35, 55, 1.25, 1, PARABOLIC, 0.5909456
35, 55, 1.25, 1, PARABOLIC, 0.35599312
35, 55, 1.25, 1, PARABOLIC, 0.26838428
35, 55, 1.25, 1, PARABOLIC, 0.26930937
35, 55, 1.25, 1, PARABOLIC, 0.36634782
35, 55, 1.25, 1, PARABOLIC, 0.43279365
35, 55, 1.25, 1, PARABOLIC, 0.46925423
35, 55, 1.25, 1, PARABOLIC, 0.57273793
35, 55, 1.25, 1, PARABOLIC, 0.7588278
35, 55, 1.25, 1, PARABOLIC, 0.70051926
35, 55, 1.25, 1, PARABOLIC, 0.71791536
35, 55, 1.25, 1, PARABOLIC, 0.6120171
35, 55, 1.25, 1, PARABOLIC, 0.52809775
35, 55, 1.25, 1, PARABOLIC, 0.38630092
35, 55, 1.25, 1, PARABOLIC, 0.28520352
35, 55, 1.25, 1, PARABOLIC, 0.28382888
35, 55, 1.25, 1, PARABOLIC, 0.41476095
35, 55, 1.25, 1, PARABOLIC, 0.5177111
35, 55, 1.25, 1, PARABOLIC, 0.53488016
35, 55, 1.25, 1, PARABOLIC, 0.6903334
35, 55, 1.25, 1, PARABOLIC, 0.730208
35, 55, 1.25, 1, PARABOLIC, 0.7172935
35, 55, 1.25, 1, PARABOLIC, 0.5283008
35, 55, 1.25, 1, PARABOLIC, 0.3641233
35, 55, 1.25, 1, PARABOLIC, 0.1661265
35, 55, 1.25, 1, PARABOLIC, 0.31332636
35, 55, 1.25, 1, PARABOLIC, 0.27521032
35, 55, 1.25, 1, PARABOLIC, 0.16818534
35, 55, 1.25, 1, PARABOLIC, 0.33242688
35, 55, 1.25, 1, PARABOLIC, 0.42967248
35, 55, 1.25, 1, PARABOLIC, 0.40609312
35, 55, 1.25, 1, PARABOLIC, 0.5833321
35, 55, 1.25, 1, PARABOLIC, 0.65969026
35, 55, 1.25, 1, PARABOLIC, 0.8372684
35, 55, 1.25, 1, PARABOLIC, 0.8258229
35, 55, 1.25, 1, PARABOLIC, 0.87155604
35, 55, 1.25, 1, PARABOLIC, 0.6894547
35, 55, 1.25, 1, PARABOLIC, 0.5960047
35, 55, 1.25, 1, PARABOLIC, 0.5228551
35, 55, 1.25, 1, PARABOLIC, 0.46995485
35, 55, 1.25, 1, PARABOLIC, 0.42103377
35, 55, 1.25, 1, PARABOLIC, 0.40231147
35, 55, 1.25, 1, PARABOLIC, 0.5139888
35, 55, 1.25, 1, PARABOLIC, 0.4906846
35, 55, 1.25, 1, PARABOLIC, 0.54531413
35, 55, 1.25, 1, PARABOLIC, 0.68527764
35, 55, 1.25, 1, PARABOLIC, 0.7751686
35, 55, 1.25, 1, PARABOLIC, 0.8333155
35, 55, 1.25, 1, PARABOLIC, 0.70153517
35, 55, 1.25, 1, PARABOLIC, 0.5776597
35, 55, 1.25, 1, BLAIS_RIOUX, 0.39422387
35, 55, 1.25, 1, BLAIS_RIOUX, 0.37324637
35, 55, 1.25, 1, BLAIS_RIOUX, 0.24133214
35, 55, 1.25, 1, BLAIS_RIOUX, 0.17807265
35, 55, 1.25, 1, BLAIS_RIOUX, 0.10328734
35, 55, 1.25, 1, BLAIS_RIOUX, 0.079685636
35, 55, 1.25, 1, BLAIS_RIOUX, 0.05428739
35, 55, 1.25, 1, BLAIS_RIOUX, 0.043915436
35, 55, 1.25, 1, BLAIS_RIOUX, 0.044545613
35, 55, 1.25, 1, BLAIS_RIOUX, 0.061746016
35, 55, 1.25, 1, BLAIS_RIOUX, 5.548625
35, 55, 1.25, 1, BLAIS_RIOUX, 4.8006296
35, 55, 1.25, 1, BLAIS_RIOUX, 4.7683716E-7
35, 55, 1.25, 1, BLAIS_RIOUX, 0.01438607
35, 55, 1.25, 1, BLAIS_RIOUX, 0.008899819
35, 55, 1.25, 1, BLAIS_RIOUX, 0.018282784
35, 55, 1.25, 1, BLAIS_RIOUX, 0.011717376
35, 55, 1.25, 1, BLAIS_RIOUX, 0.024554214
35, 55, 1.25, 1, BLAIS_RIOUX, 0.009466521
35, 55, 1.25, 1, BLAIS_RIOUX, 0.013722588
35, 55, 1.25, 1, BLAIS_RIOUX, 0.02346072
35, 55, 1.25, 1, BLAIS_RIOUX, 0.016299814
35, 55, 1.25, 1, BLAIS_RIOUX, 0.01984259
35, 55, 1.25, 1, BLAIS_RIOUX, 2.8188038
35, 55, 1.25, 1, BLAIS_RIOUX, 0.49477935
35, 55, 1.25, 1, BLAIS_RIOUX, 0.4154868
35, 55, 1.25, 1, BLAIS_RIOUX, 0.30951
35, 55, 1.25, 1, BLAIS_RIOUX, 0.27837783
35, 55, 1.25, 1, BLAIS_RIOUX, 0.259473
35, 55, 1.25, 1, BLAIS_RIOUX, 0.19670969
35, 55, 1.25, 1, BLAIS_RIOUX, 0.17479235
35, 55, 1.25, 1, BLAIS_RIOUX, 0.13004547
35, 55, 1.25, 1, BLAIS_RIOUX, 0.10162887
35, 55, 1.25, 1, BLAIS_RIOUX, 0.06803271
35, 55, 1.25, 1, BLAIS_RIOUX, 0.04633462
35, 55, 1.25, 1, BLAIS_RIOUX, 0.04883606
35, 55, 1.25, 1, BLAIS_RIOUX, 0.061860073
35, 55, 1.25, 1, BLAIS_RIOUX, 5.9903464
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0
35, 55, 1.25, 1, BLAIS_RIOUX, 0.011244005
35, 55, 1.25, 1, BLAIS_RIOUX, 2.3841858E-7
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0037340682
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0
35, 55, 1.25, 1, BLAIS_RIOUX, 0.012740175
35, 55, 1.25, 1, BLAIS_RIOUX, 1.1920929E-7
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0075580487
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0056370464
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0056693368
35, 55, 1.25, 1, BLAIS_RIOUX, 3.0234559
35, 55, 1.25, 1, BLAIS_RIOUX, 0.4974301
35, 55, 1.25, 1, BLAIS_RIOUX, 0.30357066
35, 55, 1.25, 1, BLAIS_RIOUX, 0.3153967
35, 55, 1.25, 1, BLAIS_RIOUX, 0.2683437
35, 55, 1.25, 1, BLAIS_RIOUX, 0.25504178
35, 55, 1.25, 1, BLAIS_RIOUX, 0.20493935
35, 55, 1.25, 1, BLAIS_RIOUX, 0.18786682
35, 55, 1.25, 1, BLAIS_RIOUX, 0.12621196
35, 55, 1.25, 1, BLAIS_RIOUX, 0.09666297
35, 55, 1.25, 1, BLAIS_RIOUX, 0.07796949
35, 55, 1.25, 1, BLAIS_RIOUX, 0.06468487
35, 55, 1.25, 1, BLAIS_RIOUX, 4.811836
35, 55, 1.25, 1, BLAIS_RIOUX, 5.5375066
35, 55, 1.25, 1, BLAIS_RIOUX, 0.009630629
35, 55, 1.25, 1, BLAIS_RIOUX, 0.011985956
35, 55, 1.25, 1, BLAIS_RIOUX, 0.01644576
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0045299805
35, 55, 1.25, 1, BLAIS_RIOUX, 0.019443847
35, 55, 1.25, 1, BLAIS_RIOUX, 0.011560228
35, 55, 1.25, 1, BLAIS_RIOUX, 0.0028552562
35, 55, 1.25, 1, BLAIS_RIOUX, 0.005106886
35, 55, 1.25, 1, COM, 0.8172384
35, 55, 1.25, 1, COM, 0.7946155
35, 55, 1.25, 1, COM, 0.56510895
35, 55, 1.25, 1, COM, 0.42036903
35, 55, 1.25, 1, COM, 0.24502783
35, 55, 1.25, 1, COM, 0.20826769
35, 55, 1.25, 1, COM, 0.11419231
35, 55, 1.25, 1, COM, 0.1903613
35, 55, 1.25, 1, COM, 0.13970308
35, 55, 1.25, 1, COM, 0.23366566
35, 55, 1.25, 1, COM, 0.22344197
35, 55, 1.25, 1, COM, 0.20135126
35, 55, 1.25, 1, COM, 0.22292887
35, 55, 1.25, 1, COM, 0.19216679
35, 55, 1.25, 1, COM, 0.34482858
35, 55, 1.25, 1, COM, 0.516417
35, 55, 1.25, 1, COM, 0.4411982
35, 55, 1.25, 1, COM, 0.595427
35, 55, 1.25, 1, COM, 0.49978772
35, 55, 1.25, 1, COM, 0.64455575
35, 55, 1.25, 1, COM, 0.7576991
35, 55, 1.25, 1, COM, 0.70300055
35, 55, 1.25, 1, COM, 0.7573141
35, 55, 1.25, 1, COM, 1.0467129
35, 55, 1.25, 1, COM, 1.0602949
35, 55, 1.25, 1, COM, 0.8285347
35, 55, 1.25, 1, COM, 0.7411981
35, 55, 1.25, 1, COM, 0.6236204
35, 55, 1.25, 1, COM, 0.49495122
35, 55, 1.25, 1, COM, 0.45092398
35, 55, 1.25, 1, COM, 0.3864189
35, 55, 1.25, 1, COM, 0.30212238
35, 55, 1.25, 1, COM, 0.2344633
35, 55, 1.25, 1, COM, 0.1649228
35, 55, 1.25, 1, COM, 0.13587919
35, 55, 1.25, 1, COM, 0.17181616
35, 55, 1.25, 1, COM, 0.19361615
